id_presenca,id_funcionario,data_registro,status_presenca
59735,275,2025-05-21,Presente
59736,275,2025-05-22,Presente
59737,275,2025-05-23,Presente
59738,275,2025-05-26,Presente
59739,275,2025-05-27,Presente
59740,275,2025-05-28,Presente
59741,275,2025-05-29,Presente
59742,275,2025-05-30,Presente
59743,275,2025-06-02,Presente
59744,275,2025-06-03,Férias
59745,275,2025-06-04,Presente
59746,275,2025-06-05,Presente
59747,275,2025-06-06,Presente
59748,275,2025-06-09,Presente
59749,275,2025-06-10,Presente
59750,275,2025-06-11,Presente
59751,275,2025-06-12,Presente
59752,275,2025-06-13,Presente
59753,275,2025-06-16,Presente
59754,275,2025-06-17,Presente
59755,275,2025-06-18,Presente
59756,275,2025-06-19,Presente
59757,275,2025-06-20,Presente
59758,275,2025-06-23,Presente
59759,275,2025-06-24,Falta
59760,275,2025-06-25,Presente
59761,275,2025-06-26,Presente
59762,275,2025-06-27,Presente
59763,275,2025-06-30,Presente
59764,275,2025-07-01,Presente
59765,275,2025-07-02,Presente
59766,275,2025-07-03,Presente
59767,275,2025-07-04,Presente
59768,275,2025-07-07,Presente
59769,275,2025-07-08,Presente
59770,275,2025-07-09,Presente
59771,275,2025-07-10,Presente
59772,275,2025-07-11,Presente
59773,275,2025-07-14,Presente
59774,275,2025-07-15,Presente
59775,275,2025-07-16,Presente
59776,275,2025-07-17,Presente
59777,275,2025-07-18,Presente
59778,275,2025-07-21,Presente
59779,275,2025-07-22,Presente
59780,275,2025-07-23,Folga
59781,275,2025-07-24,Presente
59782,275,2025-07-25,Presente
59783,275,2025-07-28,Presente
59784,275,2025-07-29,Presente
59785,275,2025-07-30,Presente
59786,275,2025-07-31,Presente
59787,275,2025-08-01,Presente
59788,275,2025-08-04,Férias
59789,275,2025-08-05,Atestado
59790,275,2025-08-06,Presente
59791,275,2025-08-07,Presente
59792,275,2025-08-08,Presente
59793,275,2025-08-11,Presente
59794,275,2025-08-12,Presente
59795,275,2025-08-13,Presente
59796,275,2025-08-14,Presente
59797,275,2025-08-15,Presente
59798,275,2025-08-18,Presente
59799,275,2025-08-19,Falta
59800,275,2025-08-20,Presente
59801,275,2025-08-21,Folga
59802,275,2025-08-22,Presente
59803,275,2025-08-25,Presente
59804,275,2025-08-26,Presente
59805,275,2025-08-27,Presente
59806,275,2025-08-28,Presente
59807,275,2025-08-29,Férias
59808,275,2025-09-01,Presente
59809,275,2025-09-02,Presente
59810,275,2025-09-03,Atestado
59811,275,2025-09-04,Presente
59812,275,2025-09-05,Presente
59813,275,2025-09-08,Presente
59814,275,2025-09-09,Presente
59815,275,2025-09-10,Férias
59816,275,2025-09-11,Atestado
59817,275,2025-09-12,Presente
59818,275,2025-09-15,Presente
59819,275,2025-09-16,Presente
59820,275,2025-09-17,Presente
59821,275,2025-09-18,Presente
59822,275,2025-09-19,Presente
59823,275,2025-09-22,Presente
59824,275,2025-09-23,Folga
59825,275,2025-09-24,Presente
59826,275,2025-09-25,Presente
59827,275,2025-09-26,Presente
59828,275,2025-09-29,Presente
59829,275,2025-09-30,Presente
59830,275,2025-10-01,Presente
59831,275,2025-10-02,Presente
59832,275,2025-10-03,Presente
59833,275,2025-10-06,Presente
59834,275,2025-10-07,Presente
59835,275,2025-10-08,Presente
59836,275,2025-10-09,Presente
59837,275,2025-10-10,Falta
59838,275,2025-10-13,Presente
59839,275,2025-10-14,Presente
59840,275,2025-10-15,Presente
59841,275,2025-10-16,Atestado
59842,275,2025-10-17,Presente
59843,275,2025-10-20,Presente
59844,275,2025-10-21,Presente
59845,275,2025-10-22,Presente
59846,275,2025-10-23,Presente
59847,275,2025-10-24,Presente
59848,275,2025-10-27,Presente
59849,275,2025-10-28,Presente
59850,275,2025-10-29,Presente
59851,275,2025-10-30,Presente
59852,275,2025-10-31,Presente
59853,275,2025-11-03,Presente
59854,275,2025-11-04,Presente
59855,275,2025-11-05,Presente
59856,275,2025-11-06,Presente
59857,275,2025-11-07,Presente
59858,275,2025-11-10,Presente
59859,275,2025-11-11,Presente
59860,275,2025-11-12,Presente
59861,275,2025-11-13,Férias
59862,275,2025-11-14,Presente
59863,275,2025-11-17,Presente
59864,275,2025-11-18,Férias
59865,275,2025-11-19,Presente
59866,275,2025-11-20,Presente
59867,275,2025-11-21,Presente
59868,275,2025-11-24,Presente
59869,275,2025-11-25,Férias
59870,275,2025-11-26,Presente
59871,275,2025-11-27,Presente
59872,275,2025-11-28,Presente
59873,275,2025-12-01,Presente
59874,275,2025-12-02,Presente
59875,275,2025-12-03,Presente
59876,275,2025-12-04,Presente
59877,275,2025-12-05,Presente
59878,275,2025-12-08,Presente
59879,275,2025-12-09,Presente
59880,275,2025-12-10,Presente
59881,275,2025-12-11,Presente
59882,275,2025-12-12,Presente
59883,275,2025-12-15,Presente
59884,275,2025-12-16,Presente
59885,275,2025-12-17,Presente
59886,275,2025-12-18,Presente
59887,275,2025-12-19,Presente
59888,275,2025-12-22,Presente
59889,275,2025-12-23,Presente
59890,275,2025-12-24,Presente
59891,275,2025-12-25,Presente
59892,275,2025-12-26,Presente
59893,275,2025-12-29,Presente
59894,275,2025-12-30,Presente
59895,275,2025-12-31,Presente
59896,276,2025-01-01,Atestado
59897,276,2025-01-02,Presente
59898,276,2025-01-03,Falta
59899,276,2025-01-06,Presente
59900,276,2025-01-07,Presente
59901,276,2025-01-08,Presente
59902,276,2025-01-09,Atestado
59903,276,2025-01-10,Presente
59904,276,2025-01-13,Presente
59905,276,2025-01-14,Presente
59906,276,2025-01-15,Presente
59907,276,2025-01-16,Presente
59908,276,2025-01-17,Férias
59909,276,2025-01-20,Presente
59910,276,2025-01-21,Férias
59911,276,2025-01-22,Presente
59912,276,2025-01-23,Presente
59913,276,2025-01-24,Presente
59914,276,2025-01-27,Presente
59915,276,2025-01-28,Presente
59916,276,2025-01-29,Presente
59917,276,2025-01-30,Presente
59918,276,2025-01-31,Presente
59919,276,2025-02-03,Férias
59920,276,2025-02-04,Presente
59921,276,2025-02-05,Férias
59922,276,2025-02-06,Presente
59923,276,2025-02-07,Presente
59924,276,2025-02-10,Presente
59925,276,2025-02-11,Folga
59926,276,2025-02-12,Presente
59927,276,2025-02-13,Presente
59928,276,2025-02-14,Presente
59929,276,2025-02-17,Presente
59930,276,2025-02-18,Presente
59931,276,2025-02-19,Presente
59932,276,2025-02-20,Presente
59933,276,2025-02-21,Presente
59934,276,2025-02-24,Presente
59935,276,2025-02-25,Férias
59936,276,2025-02-26,Presente
59937,276,2025-02-27,Presente
59938,276,2025-02-28,Presente
59939,276,2025-03-03,Presente
59940,276,2025-03-04,Presente
59941,276,2025-03-05,Presente
59942,276,2025-03-06,Presente
59943,276,2025-03-07,Férias
59944,276,2025-03-10,Presente
59945,276,2025-03-11,Presente
59946,276,2025-03-12,Presente
59947,276,2025-03-13,Atestado
59948,276,2025-03-14,Presente
59949,276,2025-03-17,Presente
59950,276,2025-03-18,Atestado
59951,276,2025-03-19,Presente
59952,276,2025-03-20,Presente
59953,276,2025-03-21,Presente
59954,276,2025-03-24,Presente
59955,276,2025-03-25,Presente
59956,276,2025-03-26,Presente
59957,276,2025-03-27,Presente
59958,276,2025-03-28,Presente
59959,276,2025-03-31,Presente
59960,276,2025-04-01,Férias
59961,276,2025-04-02,Presente
59962,276,2025-04-03,Presente
59963,276,2025-04-04,Presente
59964,276,2025-04-07,Presente
59965,276,2025-04-08,Atestado
59966,276,2025-04-09,Presente
59967,276,2025-04-10,Presente
59968,276,2025-04-11,Presente
59969,276,2025-04-14,Presente
59970,276,2025-04-15,Presente
59971,276,2025-04-16,Presente
59972,276,2025-04-17,Presente
59973,276,2025-04-18,Presente
59974,276,2025-04-21,Presente
59975,276,2025-04-22,Presente
59976,276,2025-04-23,Falta
59977,276,2025-04-24,Presente
59978,276,2025-04-25,Presente
59979,276,2025-04-28,Presente
59980,276,2025-04-29,Presente
59981,276,2025-04-30,Presente
59982,276,2025-05-01,Falta
59983,276,2025-05-02,Presente
59984,276,2025-05-05,Presente
59985,276,2025-05-06,Presente
59986,276,2025-05-07,Presente
59987,276,2025-05-08,Presente
59988,276,2025-05-09,Presente
59989,276,2025-05-12,Presente
59990,276,2025-05-13,Presente
59991,276,2025-05-14,Presente
59992,276,2025-05-15,Presente
59993,276,2025-05-16,Presente
59994,276,2025-05-19,Presente
59995,276,2025-05-20,Presente
59996,276,2025-05-21,Presente
59997,276,2025-05-22,Presente
59998,276,2025-05-23,Presente
59999,276,2025-05-26,Presente
60000,276,2025-05-27,Presente
60001,276,2025-05-28,Presente
60002,276,2025-05-29,Falta
60003,276,2025-05-30,Presente
60004,276,2025-06-02,Folga
60005,276,2025-06-03,Presente
60006,276,2025-06-04,Presente
60007,276,2025-06-05,Presente
60008,276,2025-06-06,Presente
60009,276,2025-06-09,Presente
60010,276,2025-06-10,Folga
60011,276,2025-06-11,Presente
60012,276,2025-06-12,Presente
60013,276,2025-06-13,Presente
60014,276,2025-06-16,Presente
60015,276,2025-06-17,Presente
60016,276,2025-06-18,Presente
60017,276,2025-06-19,Presente
60018,276,2025-06-20,Folga
60019,276,2025-06-23,Presente
60020,276,2025-06-24,Presente
60021,276,2025-06-25,Presente
60022,276,2025-06-26,Presente
60023,276,2025-06-27,Atestado
60024,276,2025-06-30,Presente
60025,276,2025-07-01,Presente
60026,276,2025-07-02,Presente
60027,276,2025-07-03,Folga
60028,276,2025-07-04,Presente
60029,276,2025-07-07,Presente
60030,276,2025-07-08,Presente
60031,276,2025-07-09,Presente
60032,276,2025-07-10,Presente
60033,276,2025-07-11,Presente
60034,276,2025-07-14,Presente
60035,276,2025-07-15,Presente
60036,276,2025-07-16,Presente
60037,276,2025-07-17,Presente
60038,276,2025-07-18,Presente
60039,276,2025-07-21,Presente
60040,276,2025-07-22,Presente
60041,276,2025-07-23,Presente
60042,276,2025-07-24,Presente
60043,276,2025-07-25,Presente
60044,276,2025-07-28,Presente
60045,276,2025-07-29,Presente
60046,276,2025-07-30,Presente
60047,276,2025-07-31,Presente
60048,276,2025-08-01,Atestado
60049,276,2025-08-04,Presente
60050,276,2025-08-05,Presente
60051,276,2025-08-06,Presente
60052,276,2025-08-07,Presente
60053,276,2025-08-08,Atestado
60054,276,2025-08-11,Presente
60055,276,2025-08-12,Presente
60056,276,2025-08-13,Atestado
60057,276,2025-08-14,Presente
60058,276,2025-08-15,Presente
60059,276,2025-08-18,Férias
60060,276,2025-08-19,Presente
60061,276,2025-08-20,Férias
60062,276,2025-08-21,Presente
60063,276,2025-08-22,Presente
60064,276,2025-08-25,Falta
60065,276,2025-08-26,Presente
60066,276,2025-08-27,Presente
60067,276,2025-08-28,Presente
60068,276,2025-08-29,Presente
60069,276,2025-09-01,Folga
60070,276,2025-09-02,Presente
60071,276,2025-09-03,Presente
60072,276,2025-09-04,Presente
60073,276,2025-09-05,Presente
60074,276,2025-09-08,Atestado
60075,276,2025-09-09,Presente
60076,276,2025-09-10,Folga
60077,276,2025-09-11,Presente
60078,276,2025-09-12,Presente
60079,276,2025-09-15,Presente
60080,276,2025-09-16,Presente
60081,276,2025-09-17,Presente
60082,276,2025-09-18,Presente
60083,276,2025-09-19,Presente
60084,276,2025-09-22,Presente
60085,276,2025-09-23,Presente
60086,276,2025-09-24,Presente
60087,276,2025-09-25,Presente
60088,276,2025-09-26,Presente
60089,276,2025-09-29,Presente
60090,276,2025-09-30,Férias
60091,276,2025-10-01,Presente
60092,276,2025-10-02,Presente
60093,276,2025-10-03,Presente
60094,276,2025-10-06,Presente
60095,276,2025-10-07,Presente
60096,276,2025-10-08,Presente
60097,276,2025-10-09,Presente
60098,276,2025-10-10,Presente
60099,276,2025-10-13,Presente
60100,276,2025-10-14,Presente
60101,276,2025-10-15,Presente
60102,276,2025-10-16,Presente
60103,276,2025-10-17,Presente
60104,276,2025-10-20,Presente
60105,276,2025-10-21,Presente
60106,276,2025-10-22,Presente
60107,276,2025-10-23,Presente
60108,276,2025-10-24,Atestado
60109,276,2025-10-27,Presente
60110,276,2025-10-28,Atestado
60111,276,2025-10-29,Presente
60112,276,2025-10-30,Férias
60113,276,2025-10-31,Presente
60114,276,2025-11-03,Presente
60115,276,2025-11-04,Presente
60116,276,2025-11-05,Presente
60117,276,2025-11-06,Presente
60118,276,2025-11-07,Presente
60119,276,2025-11-10,Presente
60120,276,2025-11-11,Atestado
60121,276,2025-11-12,Presente
60122,276,2025-11-13,Presente
60123,276,2025-11-14,Presente
60124,276,2025-11-17,Presente
60125,276,2025-11-18,Férias
60126,276,2025-11-19,Presente
60127,276,2025-11-20,Presente
60128,276,2025-11-21,Presente
60129,276,2025-11-24,Presente
60130,276,2025-11-25,Presente
60131,276,2025-11-26,Presente
60132,276,2025-11-27,Presente
60133,276,2025-11-28,Presente
60134,276,2025-12-01,Presente
60135,276,2025-12-02,Presente
60136,276,2025-12-03,Presente
60137,276,2025-12-04,Presente
60138,276,2025-12-05,Folga
60139,276,2025-12-08,Presente
60140,276,2025-12-09,Presente
60141,276,2025-12-10,Presente
60142,276,2025-12-11,Presente
60143,276,2025-12-12,Presente
60144,276,2025-12-15,Falta
60145,276,2025-12-16,Presente
60146,276,2025-12-17,Presente
60147,276,2025-12-18,Presente
60148,276,2025-12-19,Presente
60149,276,2025-12-22,Presente
60150,276,2025-12-23,Presente
60151,276,2025-12-24,Presente
60152,276,2025-12-25,Atestado
60153,276,2025-12-26,Presente
60154,276,2025-12-29,Presente
60155,276,2025-12-30,Presente
60156,276,2025-12-31,Férias
60157,278,2025-01-01,Presente
60158,278,2025-01-02,Presente
60159,278,2025-01-03,Presente
60160,278,2025-01-06,Presente
60161,278,2025-01-07,Presente
60162,278,2025-01-08,Presente
60163,278,2025-01-09,Presente
60164,278,2025-01-10,Presente
60165,278,2025-01-13,Presente
60166,278,2025-01-14,Falta
60167,278,2025-01-15,Presente
60168,278,2025-01-16,Presente
60169,278,2025-01-17,Presente
60170,278,2025-01-20,Presente
60171,278,2025-01-21,Presente
60172,278,2025-01-22,Presente
60173,278,2025-01-23,Presente
60174,278,2025-01-24,Presente
60175,278,2025-01-27,Presente
60176,278,2025-01-28,Presente
60177,278,2025-01-29,Presente
60178,278,2025-01-30,Presente
60179,278,2025-01-31,Presente
60180,278,2025-02-03,Presente
60181,278,2025-02-04,Presente
60182,278,2025-02-05,Presente
60183,278,2025-02-06,Presente
60184,278,2025-02-07,Presente
60185,278,2025-02-10,Presente
60186,278,2025-02-11,Presente
60187,278,2025-02-12,Presente
60188,278,2025-02-13,Presente
60189,278,2025-02-14,Presente
60190,278,2025-02-17,Presente
60191,278,2025-02-18,Presente
60192,278,2025-02-19,Férias
60193,278,2025-02-20,Presente
60194,278,2025-02-21,Presente
60195,278,2025-02-24,Presente
60196,278,2025-02-25,Presente
60197,278,2025-02-26,Presente
60198,278,2025-02-27,Presente
60199,278,2025-02-28,Presente
60200,278,2025-03-03,Presente
60201,278,2025-03-04,Presente
60202,278,2025-03-05,Presente
60203,278,2025-03-06,Presente
60204,278,2025-03-07,Presente
60205,278,2025-03-10,Folga
60206,278,2025-03-11,Presente
60207,278,2025-03-12,Presente
60208,278,2025-03-13,Presente
60209,278,2025-03-14,Atestado
60210,278,2025-03-17,Presente
60211,278,2025-03-18,Presente
60212,278,2025-03-19,Presente
60213,278,2025-03-20,Presente
60214,278,2025-03-21,Presente
60215,278,2025-03-24,Presente
60216,278,2025-03-25,Presente
60217,278,2025-03-26,Presente
60218,278,2025-03-27,Presente
60219,278,2025-03-28,Presente
60220,278,2025-03-31,Presente
60221,278,2025-04-01,Presente
60222,278,2025-04-02,Presente
60223,278,2025-04-03,Presente
60224,278,2025-04-04,Férias
60225,278,2025-04-07,Presente
60226,278,2025-04-08,Presente
60227,278,2025-04-09,Presente
60228,278,2025-04-10,Presente
60229,278,2025-04-11,Presente
60230,278,2025-04-14,Presente
60231,278,2025-04-15,Presente
60232,278,2025-04-16,Presente
60233,278,2025-04-17,Presente
60234,278,2025-04-18,Presente
60235,278,2025-04-21,Férias
60236,278,2025-04-22,Presente
60237,278,2025-04-23,Falta
60238,278,2025-04-24,Presente
60239,278,2025-04-25,Presente
60240,278,2025-04-28,Presente
60241,278,2025-04-29,Presente
60242,278,2025-04-30,Presente
60243,278,2025-05-01,Atestado
60244,278,2025-05-02,Presente
60245,278,2025-05-05,Presente
60246,278,2025-05-06,Presente
60247,278,2025-05-07,Presente
60248,278,2025-05-08,Falta
60249,278,2025-05-09,Presente
60250,278,2025-05-12,Presente
60251,278,2025-05-13,Presente
60252,278,2025-05-14,Presente
60253,278,2025-05-15,Presente
60254,278,2025-05-16,Presente
60255,278,2025-05-19,Presente
60256,278,2025-05-20,Presente
60257,278,2025-05-21,Presente
60258,278,2025-05-22,Presente
60259,278,2025-05-23,Presente
60260,278,2025-05-26,Presente
60261,278,2025-05-27,Presente
60262,278,2025-05-28,Presente
60263,278,2025-05-29,Presente
60264,278,2025-05-30,Falta
60265,278,2025-06-02,Folga
60266,278,2025-06-03,Férias
60267,278,2025-06-04,Presente
60268,278,2025-06-05,Presente
60269,278,2025-06-06,Presente
60270,278,2025-06-09,Presente
60271,278,2025-06-10,Presente
60272,278,2025-06-11,Presente
60273,278,2025-06-12,Presente
60274,278,2025-06-13,Férias
60275,278,2025-06-16,Presente
60276,278,2025-06-17,Presente
60277,278,2025-06-18,Presente
60278,278,2025-06-19,Presente
60279,278,2025-06-20,Férias
60280,278,2025-06-23,Presente
60281,278,2025-06-24,Presente
60282,278,2025-06-25,Presente
60283,278,2025-06-26,Presente
60284,278,2025-06-27,Presente
60285,278,2025-06-30,Presente
60286,278,2025-07-01,Presente
60287,278,2025-07-02,Presente
60288,278,2025-07-03,Presente
60289,278,2025-07-04,Presente
60290,278,2025-07-07,Presente
60291,278,2025-07-08,Presente
60292,278,2025-07-09,Presente
60293,278,2025-07-10,Férias
60294,278,2025-07-11,Presente
60295,278,2025-07-14,Presente
60296,278,2025-07-15,Falta
60297,278,2025-07-16,Presente
60298,278,2025-07-17,Presente
60299,278,2025-07-18,Presente
60300,278,2025-07-21,Presente
60301,278,2025-07-22,Presente
60302,278,2025-07-23,Presente
60303,278,2025-07-24,Presente
60304,278,2025-07-25,Presente
60305,278,2025-07-28,Presente
60306,278,2025-07-29,Presente
60307,278,2025-07-30,Presente
60308,278,2025-07-31,Presente
60309,278,2025-08-01,Presente
60310,278,2025-08-04,Presente
60311,278,2025-08-05,Presente
60312,278,2025-08-06,Presente
60313,278,2025-08-07,Presente
60314,278,2025-08-08,Presente
60315,278,2025-08-11,Presente
60316,278,2025-08-12,Presente
60317,278,2025-08-13,Presente
60318,278,2025-08-14,Presente
60319,278,2025-08-15,Presente
60320,278,2025-08-18,Presente
60321,278,2025-08-19,Presente
60322,278,2025-08-20,Presente
60323,278,2025-08-21,Falta
60324,278,2025-08-22,Presente
60325,278,2025-08-25,Presente
60326,278,2025-08-26,Atestado
60327,278,2025-08-27,Presente
60328,278,2025-08-28,Presente
60329,278,2025-08-29,Presente
60330,278,2025-09-01,Atestado
60331,278,2025-09-02,Presente
60332,278,2025-09-03,Presente
60333,278,2025-09-04,Presente
60334,278,2025-09-05,Presente
60335,278,2025-09-08,Presente
60336,278,2025-09-09,Presente
60337,278,2025-09-10,Presente
60338,278,2025-09-11,Presente
60339,278,2025-09-12,Presente
60340,278,2025-09-15,Presente
60341,278,2025-09-16,Presente
60342,278,2025-09-17,Presente
60343,278,2025-09-18,Presente
60344,278,2025-09-19,Presente
60345,278,2025-09-22,Presente
60346,278,2025-09-23,Presente
60347,278,2025-09-24,Presente
60348,278,2025-09-25,Presente
60349,278,2025-09-26,Presente
60350,278,2025-09-29,Presente
60351,278,2025-09-30,Presente
60352,278,2025-10-01,Presente
60353,278,2025-10-02,Atestado
60354,278,2025-10-03,Presente
60355,278,2025-10-06,Férias
60356,278,2025-10-07,Falta
60357,278,2025-10-08,Presente
60358,278,2025-10-09,Presente
60359,278,2025-10-10,Presente
60360,278,2025-10-13,Presente
60361,278,2025-10-14,Presente
60362,278,2025-10-15,Presente
60363,278,2025-10-16,Presente
60364,278,2025-10-17,Presente
60365,278,2025-10-20,Presente
60366,278,2025-10-21,Presente
60367,278,2025-10-22,Presente
60368,278,2025-10-23,Presente
60369,278,2025-10-24,Presente
60370,278,2025-10-27,Presente
60371,278,2025-10-28,Presente
60372,278,2025-10-29,Atestado
60373,278,2025-10-30,Presente
60374,278,2025-10-31,Presente
60375,278,2025-11-03,Presente
60376,278,2025-11-04,Presente
60377,278,2025-11-05,Presente
60378,278,2025-11-06,Presente
60379,278,2025-11-07,Presente
60380,278,2025-11-10,Presente
60381,278,2025-11-11,Presente
60382,278,2025-11-12,Presente
60383,278,2025-11-13,Presente
60384,278,2025-11-14,Falta
60385,278,2025-11-17,Presente
60386,278,2025-11-18,Presente
60387,278,2025-11-19,Presente
60388,278,2025-11-20,Presente
60389,278,2025-11-21,Presente
60390,278,2025-11-24,Presente
60391,278,2025-11-25,Presente
60392,278,2025-11-26,Presente
60393,278,2025-11-27,Atestado
60394,278,2025-11-28,Presente
60395,278,2025-12-01,Presente
60396,278,2025-12-02,Férias
60397,278,2025-12-03,Presente
60398,278,2025-12-04,Presente
60399,278,2025-12-05,Presente
60400,278,2025-12-08,Férias
60401,278,2025-12-09,Presente
60402,278,2025-12-10,Presente
60403,278,2025-12-11,Presente
60404,278,2025-12-12,Presente
60405,278,2025-12-15,Atestado
60406,278,2025-12-16,Férias
60407,278,2025-12-17,Presente
60408,278,2025-12-18,Presente
60409,278,2025-12-19,Presente
60410,278,2025-12-22,Presente
60411,278,2025-12-23,Presente
60412,278,2025-12-24,Presente
60413,278,2025-12-25,Presente
60414,278,2025-12-26,Atestado
60415,278,2025-12-29,Presente
60416,278,2025-12-30,Presente
60417,278,2025-12-31,Presente
60418,279,2025-01-01,Presente
60419,279,2025-01-02,Presente
60420,279,2025-01-03,Presente
60421,279,2025-01-06,Presente
60422,279,2025-01-07,Presente
60423,279,2025-01-08,Presente
60424,279,2025-01-09,Presente
60425,279,2025-01-10,Presente
60426,279,2025-01-13,Presente
60427,279,2025-01-14,Presente
60428,279,2025-01-15,Presente
60429,279,2025-01-16,Presente
60430,279,2025-01-17,Presente
60431,279,2025-01-20,Presente
60432,279,2025-01-21,Presente
60433,279,2025-01-22,Presente
60434,279,2025-01-23,Atestado
60435,279,2025-01-24,Presente
60436,279,2025-01-27,Presente
60437,279,2025-01-28,Presente
60438,279,2025-01-29,Presente
60439,279,2025-01-30,Férias
60440,279,2025-01-31,Falta
60441,279,2025-02-03,Presente
60442,279,2025-02-04,Presente
60443,279,2025-02-05,Presente
60444,279,2025-02-06,Presente
60445,279,2025-02-07,Presente
60446,279,2025-02-10,Presente
60447,279,2025-02-11,Presente
60448,279,2025-02-12,Presente
60449,279,2025-02-13,Atestado
60450,279,2025-02-14,Presente
60451,279,2025-02-17,Presente
60452,279,2025-02-18,Presente
60453,279,2025-02-19,Presente
60454,279,2025-02-20,Presente
60455,279,2025-02-21,Presente
60456,279,2025-02-24,Presente
60457,279,2025-02-25,Falta
60458,279,2025-02-26,Presente
60459,279,2025-02-27,Presente
60460,279,2025-02-28,Presente
60461,279,2025-03-03,Presente
60462,279,2025-03-04,Presente
60463,279,2025-03-05,Presente
60464,279,2025-03-06,Presente
60465,279,2025-03-07,Folga
60466,279,2025-03-10,Presente
60467,279,2025-03-11,Presente
60468,279,2025-03-12,Presente
60469,279,2025-03-13,Presente
60470,279,2025-03-14,Presente
60471,279,2025-03-17,Atestado
60472,279,2025-03-18,Presente
60473,279,2025-03-19,Presente
60474,279,2025-03-20,Falta
60475,279,2025-03-21,Presente
60476,279,2025-03-24,Presente
60477,279,2025-03-25,Presente
60478,279,2025-03-26,Atestado
60479,279,2025-03-27,Presente
60480,279,2025-03-28,Presente
60481,279,2025-03-31,Presente
60482,279,2025-04-01,Presente
60483,279,2025-04-02,Falta
60484,279,2025-04-03,Presente
60485,279,2025-04-04,Presente
60486,279,2025-04-07,Presente
60487,279,2025-04-08,Presente
60488,279,2025-04-09,Presente
60489,279,2025-04-10,Presente
60490,279,2025-04-11,Presente
60491,279,2025-04-14,Presente
60492,279,2025-04-15,Folga
60493,279,2025-04-16,Presente
60494,279,2025-04-17,Presente
60495,279,2025-04-18,Presente
60496,279,2025-04-21,Presente
60497,279,2025-04-22,Presente
60498,279,2025-04-23,Falta
60499,279,2025-04-24,Presente
60500,279,2025-04-25,Atestado
60501,279,2025-04-28,Atestado
60502,279,2025-04-29,Presente
60503,279,2025-04-30,Presente
60504,279,2025-05-01,Presente
60505,279,2025-05-02,Presente
60506,279,2025-05-05,Presente
60507,279,2025-05-06,Presente
60508,279,2025-05-07,Presente
60509,279,2025-05-08,Presente
60510,279,2025-05-09,Presente
60511,279,2025-05-12,Presente
60512,279,2025-05-13,Presente
60513,279,2025-05-14,Atestado
60514,279,2025-05-15,Presente
60515,279,2025-05-16,Presente
60516,279,2025-05-19,Presente
60517,279,2025-05-20,Presente
60518,279,2025-05-21,Presente
60519,279,2025-05-22,Presente
60520,279,2025-05-23,Presente
60521,279,2025-05-26,Presente
60522,279,2025-05-27,Presente
60523,279,2025-05-28,Presente
60524,279,2025-05-29,Férias
60525,279,2025-05-30,Atestado
60526,279,2025-06-02,Presente
60527,279,2025-06-03,Presente
60528,279,2025-06-04,Presente
60529,279,2025-06-05,Presente
60530,279,2025-06-06,Presente
60531,279,2025-06-09,Presente
60532,279,2025-06-10,Presente
60533,279,2025-06-11,Presente
60534,279,2025-06-12,Presente
60535,279,2025-06-13,Presente
60536,279,2025-06-16,Férias
60537,279,2025-06-17,Presente
60538,279,2025-06-18,Presente
60539,279,2025-06-19,Presente
60540,279,2025-06-20,Presente
60541,279,2025-06-23,Presente
60542,279,2025-06-24,Presente
60543,279,2025-06-25,Presente
60544,279,2025-06-26,Férias
60545,279,2025-06-27,Presente
60546,279,2025-06-30,Presente
60547,279,2025-07-01,Presente
60548,279,2025-07-02,Falta
60549,279,2025-07-03,Presente
60550,279,2025-07-04,Presente
60551,279,2025-07-07,Presente
60552,279,2025-07-08,Presente
60553,279,2025-07-09,Presente
60554,279,2025-07-10,Presente
60555,279,2025-07-11,Presente
60556,279,2025-07-14,Presente
60557,279,2025-07-15,Presente
60558,279,2025-07-16,Presente
60559,279,2025-07-17,Férias
60560,279,2025-07-18,Presente
60561,279,2025-07-21,Férias
60562,279,2025-07-22,Férias
60563,279,2025-07-23,Presente
60564,279,2025-07-24,Falta
60565,279,2025-07-25,Presente
60566,279,2025-07-28,Presente
60567,279,2025-07-29,Presente
60568,279,2025-07-30,Presente
60569,279,2025-07-31,Presente
60570,279,2025-08-01,Presente
60571,279,2025-08-04,Presente
60572,279,2025-08-05,Presente
60573,279,2025-08-06,Presente
60574,279,2025-08-07,Presente
60575,279,2025-08-08,Presente
60576,279,2025-08-11,Presente
60577,279,2025-08-12,Presente
60578,279,2025-08-13,Férias
60579,279,2025-08-14,Presente
60580,279,2025-08-15,Presente
60581,279,2025-08-18,Presente
60582,279,2025-08-19,Presente
60583,279,2025-08-20,Presente
60584,279,2025-08-21,Presente
60585,279,2025-08-22,Presente
60586,279,2025-08-25,Presente
60587,279,2025-08-26,Presente
60588,279,2025-08-27,Presente
60589,279,2025-08-28,Atestado
60590,279,2025-08-29,Presente
60591,279,2025-09-01,Atestado
60592,279,2025-09-02,Presente
60593,279,2025-09-03,Atestado
60594,279,2025-09-04,Presente
60595,279,2025-09-05,Presente
60596,279,2025-09-08,Presente
60597,279,2025-09-09,Presente
60598,279,2025-09-10,Férias
60599,279,2025-09-11,Presente
60600,279,2025-09-12,Presente
60601,279,2025-09-15,Presente
60602,279,2025-09-16,Presente
60603,279,2025-09-17,Presente
60604,279,2025-09-18,Presente
60605,279,2025-09-19,Presente
